transition_proba,skip,n_functions,n_cores,run,total_work,max_endtime,latency,hit_ratio
0.5,100,3,1,47,6561,999820,119741.99999999948,99.445
0.5,100,3,1,48,6545,998470,81042.39999999947,99.075
0.5,100,3,1,49,6601,999280,103450.0,99.795
0.5,100,3,4,0,6567,999550,115418.00000000003,99.575
0.5,100,3,4,1,6545,998290,74387.19999999931,98.985
0.5,100,3,4,2,6531,998380,57539.99999999994,99.205
0.5,100,3,4,3,6582,999280,118185.09999999948,99.24
0.5,100,3,4,4,6577,998920,99258.7999999997,99.365
0.5,100,3,4,5,6591,998200,255271.00000000023,99.43
0.5,100,3,4,6,6543,998650,117140.79999999932,99.535
0.5,100,3,4,7,6537,998740,85066.00000000013,99.145
0.5,100,3,4,8,6551,999640,80750.0,99.81
0.5,100,3,4,9,6520,999370,70939.89999999959,98.735
0.5,100,3,4,10,6579,999640,105133.20000000065,99.185
0.5,100,3,4,11,6562,998650,107125.0000000005,99.53
0.5,100,3,4,12,6575,999280,99142.00000000015,99.555
0.5,100,3,4,13,6565,998470,124677.19999999984,98.68
0.5,100,3,4,14,6508,999280,88075.30000000006,98.05
0.5,100,3,4,15,6594,999460,138443.09999999875,99.35
0.5,100,3,4,16,6575,999370,83430.20000000006,99.35
0.5,100,3,4,17,6517,999370,57930.400000000045,98.845
0.5,100,3,4,18,6524,999370,79624.69999999947,98.345
0.5,100,3,4,19,6551,998740,88760.0,99.18
0.5,100,3,4,20,6560,998020,158209.99999999985,98.86
0.5,100,3,4,21,6580,999460,149865.30000000005,99.605
0.5,100,3,4,22,6571,999460,305150.0000000003,98.915
0.5,100,3,4,23,6565,998830,94261.99999999994,99.15
0.5,100,3,4,24,6572,998020,132533.99999999997,99.37
0.5,100,3,4,25,6526,999100,55090.0,99.44
0.5,100,3,4,26,6583,999280,155769.20000000027,99.32
0.5,100,3,4,27,6510,999730,83880.99999999968,98.94
0.5,100,3,4,28,6587,999010,121852.00000000026,99.545
0.5,100,3,4,29,6553,999100,138946.7999999998,99.15
0.5,100,3,4,30,6571,999190,89939.00000000013,99.105
0.5,100,3,4,31,6519,999280,106033.19999999992,98.69
0.5,100,3,4,32,6564,999280,83734.19999999992,98.805
0.5,100,3,4,33,6575,999190,114888.00000000038,99.41
0.5,100,3,4,34,6550,999550,74125.30000000002,99.53
0.5,100,3,4,35,6603,999370,140587.99999999974,99.68
0.5,100,3,4,36,6596,999460,93126.00000000009,99.425
0.5,100,3,4,37,6587,999280,138236.00000000015,99.27
0.5,100,3,4,38,6571,999190,80712.0,98.975
0.5,100,3,4,39,6603,997840,134702.99999999898,99.45
0.5,100,3,4,40,6580,998470,100346.6,99.035
0.5,100,3,4,41,6486,999100,74696.49999999945,98.115
0.5,100,3,4,42,6594,999280,182909.59999999963,99.65
0.5,100,3,4,43,6594,998650,109827.99999999988,99.615
0.5,100,3,4,44,6574,999100,96338.99999999968,99.315
0.5,100,3,4,45,6523,999190,58430.399999999696,99.315
0.5,100,3,4,46,6566,999010,94105.00000000061,98.94
0.5,100,3,4,47,6605,999460,182098.00000000003,99.52
0.5,100,3,4,48,6471,999280,49877.00000000005,97.77
0.5,100,3,4,49,6494,999280,81342.0999999997,98.685
0.5,100,3,16,0,6549,999190,53436.79999999972,99.23
0.5,100,3,16,1,6585,999190,110179.99999999978,99.69
0.5,100,3,16,2,6595,999280,375149.19999999425,99.755
0.5,100,3,16,3,6603,998920,211347.3999999991,99.65
0.5,100,3,16,4,6580,998470,89658.0000000001,99.26
0.5,100,3,16,5,6511,999550,87470.0,98.545
0.5,100,3,16,6,6561,999370,84953.99999999985,98.675
0.5,100,3,16,7,6620,999010,173660.99999999587,99.675
0.5,100,3,16,8,6534,999370,54229.40000000006,98.775
0.5,100,3,16,9,6574,999190,125092.59999999982,98.91
0.5,100,3,16,10,6476,999730,48807.5,98.585
0.5,100,3,16,11,6554,999280,108104.40000000013,99.29
0.5,100,3,16,12,6579,998560,121126.00000000032,99.43
0.5,100,3,16,13,6567,999010,84948.00000000017,99.205
0.5,100,3,16,14,6550,999190,78384.00000000009,99.3
0.5,100,3,16,15,6528,999640,53776.49999999998,98.585
0.5,100,3,16,16,6549,998650,86579.9999999993,98.955
0.5,100,3,16,17,6530,998830,95217.00000000003,99.19
0.5,100,3,16,18,6538,998740,88019.00000000003,99.045
0.5,100,3,16,19,6494,999910,59570.99999999991,98.705
0.5,100,3,16,20,6580,999370,85358.80000000002,99.42
0.5,100,3,16,21,6434,999730,67821.00000000025,97.295
0.5,100,3,16,22,6549,998560,102991.59999999983,99.02
0.5,100,3,16,23,6524,998920,84721.99999999971,98.75
0.5,100,3,16,24,6554,999100,64424.7,98.87
0.5,100,3,16,25,6551,999280,116720.0,99.175
0.5,100,3,16,26,6589,999550,152125.99999999988,99.24
0.5,100,3,16,27,6586,998830,167069.99999999985,99.235
0.5,100,3,16,28,6588,998830,245952.00000000006,99.11
0.5,100,3,16,29,6593,999280,100617.19999999998,99.565
0.5,100,3,16,30,6587,999100,192966.0000000006,99.69
0.5,100,3,16,31,6603,999640,142923.99999999857,99.45
0.5,100,3,16,32,6546,998020,78060.00000000036,99.155
0.5,100,3,16,33,6524,999010,88251.3999999996,98.87
0.5,100,3,16,34,6540,998650,124541.19999999544,98.75
0.5,100,3,16,35,6549,998740,93963.99999999351,98.935
0.5,100,3,16,36,6553,998470,46890.39999999957,99.07
0.5,100,3,16,37,6570,999370,119083.9999999998,99.15
0.5,100,3,16,38,6560,998740,106579.59999999992,99.235
0.5,100,3,16,39,6573,999010,91521.59999999969,99.05
0.5,100,3,16,40,6562,999550,100985.50000000048,99.575
0.5,100,3,16,41,6623,999550,163839.99999999977,99.87
0.5,100,3,16,42,6583,999100,260732.0000000004,99.445
0.5,100,3,16,43,6629,999280,117380.80000000003,99.845
0.5,100,3,16,44,6576,998920,131135.0,99.625
0.5,100,3,16,45,6535,999820,148197.99999999924,98.965
0.5,100,3,16,46,6587,999460,121032.00000000044,99.515
0.5,100,3,16,47,6523,999730,64129.7999999999,98.32
0.5,100,3,16,48,6575,998560,98292.80000000083,99.465
0.5,100,3,16,49,6587,998830,145625.0000000014,99.195
0.5,100,3,32,0,6558,999910,107683.00000000032,99.685
0.5,100,3,32,1,6547,998380,78685.39999999998,98.68
0.5,100,3,32,2,6590,998740,121285.49999999933,99.31
0.5,100,3,32,3,6487,998560,79446.00000000013,98.855
0.5,100,3,32,4,6559,998560,175796.00000000006,98.82
0.5,100,3,32,5,6559,999280,109848.40000000004,98.87
0.5,100,3,32,6,6479,999280,52592.00000000002,98.485
0.5,100,3,32,7,6555,998560,58594.00000000003,99.03
0.5,100,3,32,8,6565,999370,142857.99999999974,99.195
0.5,100,3,32,9,6578,998830,115234.39999999988,99.325
0.5,100,3,32,10,6549,999100,106040.79999999951,98.57
0.5,100,3,32,11,6514,999100,70387.99999999996,98.29
0.5,100,3,32,12,6579,999550,189490.00000000026,99.595
0.5,100,3,32,13,6516,999100,47174.00000000016,98.785
0.5,100,3,32,14,6525,1000000,73298.80000000013,98.525
0.5,100,3,32,15,6577,998470,99270.39999999918,99.04
0.5,100,3,32,16,6601,998920,112600.0,99.575
0.5,100,3,32,17,6443,999730,55671.19999999999,97.175
0.5,100,3,32,18,6502,998290,92963.99999999987,98.02
0.5,100,3,32,19,6572,998920,95610.39999999994,99.25
0.5,100,3,32,20,6555,998560,89977.20000000003,98.735
0.5,100,3,32,21,6578,999280,116374.99999999978,99.385
0.5,100,3,32,22,6504,999190,47690.90000000025,99.005
0.5,100,3,32,23,6598,998560,206247.99999999983,99.29
0.5,100,3,32,24,6618,999280,323334.99999999476,99.665
0.5,100,3,32,25,6584,999280,107107.20000000023,99.425
0.5,100,3,32,26,6557,999550,82853.99999999895,98.985
0.5,100,3,32,27,6575,999460,94524.20000000036,99.61
0.5,100,3,32,28,6565,999010,127349.99999999983,99.075
0.5,100,3,32,29,6506,999820,89498.99999999993,98.325
0.5,100,3,32,30,6528,998920,72533.2999999999,98.785
0.5,100,3,32,31,6549,999100,70273.19999999969,98.72
0.5,100,3,32,32,6532,999010,157735.99999999945,98.71
0.5,100,3,32,33,6562,999640,100607.9000000025,99.04
0.5,100,3,32,34,6585,999640,134857.99999999994,99.355
0.5,100,3,32,35,6520,999100,58096.59999999956,99.1
0.5,100,3,32,36,6562,998290,112370.00000000067,99.045
0.5,100,3,32,37,6588,998290,121708.00000000006,99.435
0.5,100,3,32,38,6551,999190,107640.0,98.94
0.5,100,3,32,39,6572,999100,108722.99999999997,98.865
0.5,100,3,32,40,6560,999460,133720.0,98.95
0.5,100,3,32,41,6563,998830,64876.00000000002,99.345
0.5,100,3,32,42,6591,998650,99900.00000000138,99.575
0.5,100,3,32,43,6587,998290,85167.20000000016,99.13
0.5,100,3,32,44,6580,999640,147537.0000000001,99.875
0.5,100,3,32,45,6560,999190,83603.79999999881,99.27
0.5,100,3,32,46,6512,999190,112930.30000000009,98.235
0.5,100,3,32,47,6526,999190,67077.5,99.26
0.5,100,3,32,48,6547,999280,71637.99999999996,98.955
0.5,100,3,32,49,6530,999550,87761.70000000001,98.525
0.8,1,3,1,0,6541,998740,87024.00000000023,98.57
0.8,1,3,1,1,6556,998650,122109.99999999916,99.2
0.8,1,3,1,2,6515,998650,80877.39999999964,98.24
0.8,1,3,1,3,6563,999280,67248.40000000002,99.59
0.8,1,3,1,4,6552,999370,45851.79999999982,99.105
0.8,1,3,1,5,6596,999550,165531.50000000023,99.505
0.8,1,3,1,6,6594,999100,86208.9999999998,99.385
0.8,1,3,1,7,6530,998830,75180.1,98.48
0.8,1,3,1,8,6605,999640,95737.20000000007,99.71
0.8,1,3,1,9,6559,999010,130156.0000000001,99.01
0.8,1,3,1,10,6565,999190,66219.19999999992,99.34
0.8,1,3,1,11,6593,999010,171055.99999999997,99.085
0.8,1,3,1,12,6517,999640,61903.200000000106,98.61
0.8,1,3,1,13,6522,999280,86731.79999999996,98.605
0.8,1,3,1,14,6562,998920,112052.40000000005,99.02
0.8,1,3,1,15,6564,999730,96248.89999999935,99.24
0.8,1,3,1,16,6555,999640,113964.80000000008,99.075
0.8,1,3,1,17,6507,999730,114140.99999999994,98.4
0.8,1,3,1,18,6570,998740,108367.09999999979,99.005
0.8,1,3,1,19,6538,999370,228488.30000000016,98.525
0.8,1,3,1,20,6588,999010,81252.2000000001,99.445
0.8,1,3,1,21,6579,999460,77988.0000000001,99.375
0.8,1,3,1,22,6605,999100,147878.00000000003,99.36
0.8,1,3,1,23,6612,999100,298125.0000000021,99.53
0.8,1,3,1,24,6500,999280,55729.90000000021,98.635
0.8,1,3,1,25,6553,999280,60260.0,99.79
0.8,1,3,1,26,6521,998650,63032.00000000004,98.89
0.8,1,3,1,27,6590,999010,126691.09999999999,99.42
0.8,1,3,1,28,6567,999370,109288.00000000003,99.77
0.8,1,3,1,29,6541,999370,108840.00000000061,99.22
0.8,1,3,1,30,6556,999370,125399.99999999978,98.88
0.8,1,3,1,31,6500,999640,62403.400000000074,98.73
0.8,1,3,1,32,6478,999550,50991.09999999975,98.135
0.8,1,3,1,33,6594,998380,84854.29999999986,99.26
0.8,1,3,1,34,6576,999280,83790.0,99.05
0.8,1,3,1,35,6614,998740,108241.39999999986,99.68
0.8,1,3,1,36,6537,999280,48221.60000000047,98.795
0.8,1,3,1,37,6538,999460,81863.80000000003,99.2
0.8,1,3,1,38,6565,999280,71615.19999999974,99.045
0.8,1,3,1,39,6565,999460,141513.99999999988,99.03
0.8,1,3,1,40,6601,999280,188870.0,99.735
0.8,1,3,1,41,6600,999190,105624.10000000053,99.32
0.8,1,3,1,42,6571,998560,81420.00000000044,99.26
0.8,1,3,1,43,6612,999640,213767.00000000207,99.88
0.8,1,3,1,44,6531,998560,105028.99999999994,98.9
0.8,1,3,1,45,6602,999280,157620.39999999892,99.61
0.8,1,3,1,46,6563,998920,79525.40000000004,99.35
0.8,1,3,1,47,6597,999190,85693.6,99.255
0.8,1,3,1,48,6538,999550,102702.00000000016,99.02
0.8,1,3,1,49,6520,998740,63574.99999999975,98.255
0.8,1,3,4,0,6565,999460,70145.99999999948,99.365
0.8,1,3,4,1,6595,999460,147550.39999999956,99.56
0.8,1,3,4,2,6582,999640,89222.99999999651,99.34
0.8,1,3,4,3,6578,999370,138018.999999999,99.06
0.8,1,3,4,4,6579,999010,198760.00000000076,98.9
0.8,1,3,4,5,6530,998650,77102.30000000005,98.365
0.8,1,3,4,6,6537,998650,72592.8,98.59
0.8,1,3,4,7,6530,999460,75954.00000000001,98.715
0.8,1,3,4,8,6565,999100,120725.99999999965,99.335
0.8,1,3,4,9,6558,998560,140991.00000000108,99.49
0.8,1,3,4,10,6579,998380,91136.8000000001,99.365
0.8,1,3,4,11,6563,998830,103785.20000000007,98.78
0.8,1,3,4,12,6520,999640,99183.9999999998,98.74
0.8,1,3,4,13,6608,999550,129374.0000000011,99.6
0.8,1,3,4,14,6600,999730,135061.20000000068,99.59
0.8,1,3,4,15,6552,999730,85797.59999999995,98.87
0.8,1,3,4,16,6562,998290,85337.40000000023,99.23
0.8,1,3,4,17,6592,998740,93144.70000000011,99.63
0.8,1,3,4,18,6548,999010,74471.19999999998,98.67
0.8,1,3,4,19,6557,998650,83469.19999999984,98.975
0.8,1,3,4,20,6591,999190,78747.0000000001,99.45
0.8,1,3,4,21,6510,999910,98257.39999999938,98.895
0.8,1,3,4,22,6561,999190,91169.99999999911,99.7
0.8,1,3,4,23,6597,999370,96067.2,99.47
0.8,1,3,4,24,6574,999190,149509.99999999953,99.485
0.8,1,3,4,25,6516,999730,64745.00000000018,98.465
0.8,1,3,4,26,6520,999460,73943.09999999974,98.915
0.8,1,3,4,27,6536,998470,54359.99999999993,98.765
0.8,1,3,4,28,6533,999190,47950.40000000059,99.09
0.8,1,3,4,29,6541,998830,83532.0000000004,98.695
0.8,1,3,4,30,6541,999640,109926.00000000138,99.04
0.8,1,3,4,31,6553,998290,93731.99999999983,99.31
0.8,1,3,4,32,6581,999370,102681.99999999988,99.305
0.8,1,3,4,33,6622,998920,200795.99999999997,99.67
0.8,1,3,4,34,6595,999460,108917.99999999959,99.285
0.8,1,3,4,35,6525,999370,76596.00000000023,99.1
0.8,1,3,4,36,6530,998200,64850.700000000004,99.155
0.8,1,3,4,37,6519,998830,72800.39999999964,98.2
0.8,1,3,4,38,6557,998920,100295.99999999984,99.125
0.8,1,3,4,39,6568,998740,156987.99999999994,99.265
0.8,1,3,4,40,6557,998920,102125.99999999984,99.41
0.8,1,3,4,41,6550,999370,64810.00000000022,98.8
0.8,1,3,4,42,6616,999010,275645.00000000035,99.405
0.8,1,3,4,43,6610,999010,110071.7999999994,99.805
0.8,1,3,4,44,6576,999460,152490.0,99.48
0.8,1,3,4,45,6533,999010,68184.00000000038,98.405
0.8,1,3,4,46,6602,999550,166797.99999999974,99.63
0.8,1,3,4,47,6575,999190,105773.80000000013,99.07
0.8,1,3,4,48,6554,999010,111695.30000000025,99.085
0.8,1,3,4,49,6522,998830,114720.99999999993,99.41
0.8,1,3,16,0,6607,999010,100481.99999999948,99.495
0.8,1,3,16,1,6596,999100,228309.50000000178,99.295
0.8,1,3,16,2,6591,998830,166670.00000000015,99.545
0.8,1,3,16,3,6555,999640,63436.00000000013,99.72
0.8,1,3,16,4,6565,999550,134858.39999999822,99.78
0.8,1,3,16,5,6565,998920,152975.99999999983,99.05
0.8,1,3,16,6,6565,999370,80704.39999999982,99.475
0.8,1,3,16,7,6575,998380,167404.0000000004,99.31
0.8,1,3,16,8,6561,998920,77609.99999999985,98.825
0.8,1,3,16,9,6591,999460,83103.00000000074,99.3
0.8,1,3,16,10,6551,998920,99895.0,99.33
0.8,1,3,16,11,6608,999280,101015.5000000001,99.5
0.8,1,3,16,12,6538,999190,75060.60000000028,98.745
0.8,1,3,16,13,6556,999010,91880.49999999994,98.725
0.8,1,3,16,14,6560,999280,105718.99999999972,98.985
0.8,1,3,16,15,6543,999190,52630.99999999997,98.63
0.8,1,3,16,16,6576,998740,119580.0,99.44
0.8,1,3,16,17,6437,999370,63779.60000000046,97.395
0.8,1,3,16,18,6539,999010,119567.59999999995,99.02
0.8,1,3,16,19,6502,999640,102981.99999999983,99.065
0.8,1,3,16,20,6601,998470,170050.0,99.32
0.8,1,3,16,21,6519,998560,58370.19999999997,98.6
0.8,1,3,16,22,6583,999460,165490.00000000073,99.06
0.8,1,3,16,23,6554,998470,78535.50000000042,98.935
0.8,1,3,16,24,6555,999010,109246.00000000004,99.065
0.8,1,3,16,25,6551,999370,88245.0,99.26
0.8,1,3,16,26,6545,998110,96059.99999999962,98.82
0.8,1,3,16,27,6554,998830,76725.60000000012,99.47
0.8,1,3,16,28,6534,999640,76181.10000000002,99.28
0.8,1,3,16,29,6544,998920,105080.99999999933,98.665
0.8,1,3,16,30,6536,999730,63939.999999999854,99.23
0.8,1,3,16,31,6609,999190,107262.00000000045,99.595
0.8,1,3,16,32,6594,999550,106735.99999999977,99.46
0.8,1,3,16,33,6537,998740,102380.00000000048,98.49
0.8,1,3,16,34,6510,998830,62463.99999999994,98.67
0.8,1,3,16,35,6560,998920,102511.89999999889,98.97
0.8,1,3,16,36,6560,998380,108809.19999999998,98.705
0.8,1,3,16,37,6585,999280,124035.99999999977,99.215
0.8,1,3,16,38,6528,999010,56695.599999999686,98.53
0.8,1,3,16,39,6494,999100,48628.49999999984,98.765
0.8,1,3,16,40,6587,999640,151581.000000003,99.28
0.8,1,3,16,41,6503,999730,72941.99999999983,98.2
0.8,1,3,16,42,6608,999370,132928.00000000047,99.655
0.8,1,3,16,43,6591,999370,101130.00000001676,99.44
0.8,1,3,16,44,6532,998200,126899.99999999959,98.365
0.8,1,3,16,45,6593,999640,72337.99999999988,99.545
0.8,1,3,16,46,6564,998830,54727.29999999997,99.385
0.8,1,3,16,47,6591,998380,107130.0,99.355
0.8,1,3,16,48,6562,999100,84171.6000000008,99.41
0.8,1,3,16,49,6545,999100,87369.99999999975,98.875
0.8,1,3,32,0,6463,999370,54142.000000000044,97.495
0.8,1,3,32,1,6561,999100,93589.99999999975,98.845
0.8,1,3,32,2,6571,999100,135890.0000000005,99.005
0.8,1,3,32,3,6607,999460,188795.19999999876,99.75
0.8,1,3,32,4,6584,999280,105005.00000000003,99.235
0.8,1,3,32,5,6603,998290,141729.99999999936,99.455
0.8,1,3,32,6,6557,998470,124707.59999999977,98.905
0.8,1,3,32,7,6513,999640,55348.800000000134,98.48
0.8,1,3,32,8,6530,999010,116894.10000000006,99.02
0.8,1,3,32,9,6558,999010,127148.3000000014,98.77
0.8,1,3,32,10,6545,999010,109949.99999999949,98.95
0.8,1,3,32,11,6561,999370,58219.999999999854,99.14
0.8,1,3,32,12,6576,998830,82602.5,98.91
0.8,1,3,32,13,6582,999460,108397.39999999941,99.465
0.8,1,3,32,14,6555,998740,75113.6,99.23
0.8,1,3,32,15,6550,999460,61734.20000000009,99.58
0.8,1,3,32,16,6536,999190,61931.49999999996,99.475
0.8,1,3,32,17,6541,999010,117736.00000000028,98.56
0.8,1,3,32,18,6492,999640,100931.40000000021,97.985
0.8,1,3,32,19,6566,998470,123335.00000000055,99.175
0.8,1,3,32,20,6561,999370,141349.9999999919,99.065
0.8,1,3,32,21,6555,999280,147428.00000000003,98.78
0.8,1,3,32,22,6573,998920,146843.9999999998,99.095
0.8,1,3,32,23,6544,999550,112135.99999999977,98.915
0.8,1,3,32,24,6554,998650,76662.00000000016,99.13
0.8,1,3,32,25,6542,998740,88153.0000000001,99.04
0.8,1,3,32,26,6576,998290,78295.0,99.195
0.8,1,3,32,27,6575,999010,109246.00000000013,99.255
0.8,1,3,32,28,6581,999190,102769.99999999994,99.0
0.8,1,3,32,29,6498,999280,69474.39999999963,98.175
0.8,1,3,32,30,6591,998830,142159.00000000026,99.36
0.8,1,3,32,31,6550,998920,131661.00000000023,98.755
0.8,1,3,32,32,6551,998830,83770.0,99.335
0.8,1,3,32,33,6513,999010,82927.20000000001,98.965
0.8,1,3,32,34,6576,998560,109130.0,99.25
0.8,1,3,32,35,6573,998830,106359.99999999987,99.385
0.8,1,3,32,36,6577,998740,86742.7999999999,99.585
0.8,1,3,32,37,6513,998560,56988.80000000006,98.23
0.8,1,3,32,38,6528,999280,76169.59999999934,98.36
0.8,1,3,32,39,6598,999010,136564.99999999988,99.465
0.8,1,3,32,40,6614,999640,184610.19999999984,99.785
0.8,1,3,32,41,6562,999100,74684.0000000002,98.92
0.8,1,3,32,42,6552,998470,81765.99999999991,99.235
0.8,1,3,32,43,6583,998380,141204.00000000081,99.35
0.8,1,3,32,44,6540,999910,99279.59999999987,99.33
0.8,1,3,32,45,6609,999460,221731.2000000006,99.49
0.8,1,3,32,46,6566,998830,70270.50000000016,99.345
0.8,1,3,32,47,6507,998830,58717.599999999984,98.28
0.8,1,3,32,48,6566,999820,109810.50000000001,99.365
0.8,1,3,32,49,6475,998380,50048.000000000175,98.185
0.8,10,3,1,0,6543,999370,77507.99999999981,99.04
0.8,10,3,1,1,6581,999010,141219.99999999953,99.155
0.8,10,3,1,2,6537,999280,61195.60000000001,99.05
0.8,10,3,1,3,6578,999190,91895.99999999991,99.17
0.8,10,3,1,4,6580,998200,112877.00000000003,99.38
0.8,10,3,1,5,6544,998920,117113.09999999976,99.365
0.8,10,3,1,6,6590,998740,125672.59999999979,99.355
0.8,10,3,1,7,6567,999100,167770.0000000011,99.34
0.8,10,3,1,8,6586,998650,173389.99999999956,99.425
0.8,10,3,1,9,6538,998740,109113.00000000012,99.035
0.8,10,3,1,10,6578,998470,91936.99999999962,99.265
0.8,10,3,1,11,6568,998380,114327.99999999988,99.47
0.8,10,3,1,12,6585,999280,91943.99999999987,99.47
0.8,10,3,1,13,6573,999730,84363.99999999967,99.435
0.8,10,3,1,14,6590,998740,108633.99999999987,99.305
0.8,10,3,1,15,6488,998290,60908.40000000007,98.005
0.8,10,3,1,16,6611,998470,180369.99999999985,99.725
0.8,10,3,1,17,6513,999460,53244.000000000204,99.06
0.8,10,3,1,18,6562,999010,140209.20000000106,99.17
0.8,10,3,1,19,6572,998740,92181.99999999997,99.535
0.8,10,3,1,20,6554,999730,48856.000000000204,99.4
0.8,10,3,1,21,6573,999280,121105.19999999966,99.335
0.8,10,3,1,22,6533,998290,69586.0000000002,98.905
0.8,10,3,1,23,6533,998110,87210.00000000015,98.835
0.8,10,3,1,24,6548,998290,67237.79999999993,99.135
0.8,10,3,1,25,6544,999370,83947.99999999988,99.175
0.8,10,3,1,26,6537,999100,131812.00000000157,98.51
0.8,10,3,1,27,6627,999100,181455.9999999998,99.57
0.8,10,3,1,28,6541,998830,90210.00000000061,98.74
0.8,10,3,1,29,6634,999280,254034.0,99.74
0.8,10,3,1,30,6589,999460,364759.59999999986,99.235
0.8,10,3,1,31,6564,998740,80945.29999999993,98.905
0.8,10,3,1,32,6533,998830,74958.80000000019,98.62
0.8,10,3,1,33,6519,998830,90166.79999999891,98.585
0.8,10,3,1,34,6567,999370,117196.40000000007,99.11
0.8,10,3,1,35,6518,999100,68010.69999999998,98.44
0.8,10,3,1,36,6560,999640,111238.69999999998,98.79
0.8,10,3,1,37,6537,999010,84630.00000000032,98.69
0.8,10,3,1,38,6555,999280,65595.40000000004,98.81
0.8,10,3,1,39,6550,998560,101565.00000000032,99.29
0.8,10,3,1,40,6562,999100,142283.9000000059,99.215
0.8,10,3,1,41,6556,999280,62112.999999999905,99.09
0.8,10,3,1,42,6578,998560,119321.99999999983,99.085
0.8,10,3,1,43,6551,999280,79880.0,98.96
0.8,10,3,1,44,6576,999010,93322.5,99.075
0.8,10,3,1,45,6586,999280,89596.49999999981,99.495
0.8,10,3,1,46,6569,998830,79765.99999999991,99.585
0.8,10,3,1,47,6541,999550,79050.00000000022,99.455
0.8,10,3,1,48,6536,998920,89228.99999999983,98.615
0.8,10,3,1,49,6574,999640,113718.19999999969,99.11
0.8,10,3,4,0,6504,999010,57309.30000000018,98.325
0.8,10,3,4,1,6547,998920,110118.0,99.125
0.8,10,3,4,2,6569,998920,235609.99999999953,98.925
0.8,10,3,4,3,6573,999370,80333.99999999916,98.985
0.8,10,3,4,4,6577,999550,126445.99999999991,98.93
0.8,10,3,4,5,6593,998830,86801.99999999978,99.44
0.8,10,3,4,6,6569,998650,116457.99999999988,99.015
0.8,10,3,4,7,6569,998650,100339.99999999942,99.33
0.8,10,3,4,8,6508,999190,108066.5000000006,98.555
0.8,10,3,4,9,6552,999370,80698.7999999991,98.68
0.8,10,3,4,10,6482,999010,52271.99999999968,98.13
0.8,10,3,4,11,6582,998110,116541.49999999806,99.375
0.8,10,3,4,12,6515,999280,88273.99999999987,98.65
0.8,10,3,4,13,6613,999280,141452.0000000002,99.69
0.8,10,3,4,14,6569,999730,82105.59999999983,98.91
0.8,10,3,4,15,6564,999010,82364.29999999887,99.535
0.8,10,3,4,16,6568,999460,86105.69999999998,99.275
0.8,10,3,4,17,6466,999370,69105.00000000012,98.83
0.8,10,3,4,18,6532,998470,94530.99999999884,98.61
0.8,10,3,4,19,6546,998830,107285.00000000026,98.555
0.8,10,3,4,20,6621,998830,121036.00000000023,99.55
0.8,10,3,4,21,6615,999370,111065.79999999983,99.655
0.8,10,3,4,22,6576,999640,84110.0,99.635
0.8,10,3,4,23,6521,999280,71020.00000000003,98.745
0.8,10,3,4,24,6565,999010,93741.5999999999,98.92
0.8,10,3,4,25,6534,998650,221165.00000000003,98.705
0.8,10,3,4,26,6518,999010,41789.799999999996,99.22
0.8,10,3,4,27,6502,999280,60207.399999999936,98.1
0.8,10,3,4,28,6592,999100,122163.40000000004,99.2
0.8,10,3,4,29,6538,999010,107544.8000000001,99.28
0.8,10,3,4,30,6552,998650,94001.79999999981,99.055
0.8,10,3,4,31,6552,999460,81976.29999999958,99.16
0.8,10,3,4,32,6551,999370,73350.0,98.95
0.8,10,3,4,33,6571,999820,70668.00000000012,99.095
0.8,10,3,4,34,6555,999820,103100.00000000003,99.2
0.8,10,3,4,35,6442,999100,48174.200000000055,97.53
0.8,10,3,4,36,6537,999190,119156.80000000054,99.09
0.8,10,3,4,37,6515,998920,67717.99999999956,98.28
0.8,10,3,4,38,6528,999820,63561.29999999965,98.64
0.8,10,3,4,39,6580,999640,107953.00000000004,99.17
0.8,10,3,4,40,6519,999460,60703.799999999974,98.43
0.8,10,3,4,41,6553,998650,84101.99999999939,99.635
0.8,10,3,4,42,6564,998650,97182.99999999991,98.835
